transaction_id,account_id,amount,currency,timestamp,description,status
TXN-039AFB4099FD,ACC0097,6986.06,USD,2024-09-14T15:23:45+00:00,ACH credit ACC0097,settled
TXN-4F01D6F376F9,ACC0066,44792.0,USD,2024-01-09T22:26:42+00:00,Wire transfer ACC0066,settled
TXN-1F33AC75FB5D,ACC0020,41953.26,USD,2024-08-04T20:08:43+00:00,Deposit ref ACC0020,settled
TXN-1303B913F07E,ACC0078,35885.97,USD,2024-03-05T17:14:30+00:00,Settlement ACC0078,settled
TXN-34887BF62787,ACC0023,45882.1,USD,2024-04-18T12:51:20+00:00,Payment from ACC0023,settled
TXN-ECDCACB4FEA5,ACC0011,38610.65,USD,2024-04-24T17:08:10+00:00,Wire transfer ACC0011,settled
TXN-BD9BA56D798A,ACC0025,7504.97,USD,2024-10-24T06:44:18+00:00,Wire transfer ACC0025,settled
TXN-B5A56E31AB05,ACC0089,19823.55,USD,2024-11-15T19:02:54+00:00,Settlement ACC0089,settled
TXN-96040EABC8F9,ACC0063,35334.23,USD,2024-08-05T02:29:19+00:00,ACH credit ACC0063,settled
TXN-AF1113C1F5FB,ACC0071,24113.85,USD,2024-05-30T08:15:52+00:00,Settlement ACC0071,settled
TXN-9B59BC468190,ACC0003,4511.55,USD,2024-06-01T17:16:58+00:00,Deposit ref ACC0003,settled
TXN-178F954FD7B9,ACC0050,35166.63,USD,2024-01-27T09:21:58+00:00,Wire transfer ACC0050,settled
TXN-5D3F5AA5CE1E,ACC0081,34445.24,USD,2024-07-07T22:32:30+00:00,Payment from ACC0081,settled
TXN-733E052BCDDA,ACC0017,36342.1,USD,2024-09-02T19:14:31+00:00,Settlement ACC0017,settled
TXN-9B35CF6EF3BF,ACC0064,27110.81,USD,2024-03-09T04:18:27+00:00,Settlement ACC0064,settled
TXN-32547700803C,ACC0011,18751.88,USD,2024-01-11T22:43:37+00:00,ACH credit ACC0011,settled
TXN-96237FB82F98,ACC0092,3684.6,USD,2024-04-14T01:40:49+00:00,Wire transfer ACC0092,settled
TXN-A2745539456B,ACC0078,6504.06,USD,2024-09-11T22:02:28+00:00,Deposit ref ACC0078,settled
TXN-75913A899739,ACC0052,31366.48,USD,2024-12-11T02:23:27+00:00,Settlement ACC0052,settled
TXN-75E342CDD2DC,ACC0095,40728.53,USD,2024-07-11T05:58:32+00:00,Deposit ref ACC0095,settled
TXN-5E728F55600D,ACC0030,22796.5,USD,2024-10-17T13:37:12+00:00,Payment from ACC0030,settled
TXN-81192CD462C1,ACC0013,26164.79,USD,2024-01-26T21:30:04+00:00,Payment from ACC0013,settled
TXN-5FB55EBE858A,ACC0089,16004.32,USD,2024-04-02T22:00:33+00:00,Settlement ACC0089,settled
TXN-88A6F5F60EF8,ACC0062,8533.9,USD,2024-09-01T06:56:24+00:00,Deposit ref ACC0062,settled
TXN-02E491A05CAF,ACC0016,32526.63,USD,2024-06-24T09:40:51+00:00,Payment from ACC0016,settled
TXN-C0DD530C3F42,ACC0047,12592.47,USD,2024-04-05T18:23:09+00:00,Settlement ACC0047,settled
TXN-EE760D1BA403,ACC0041,17683.36,USD,2024-12-13T07:37:53+00:00,Deposit ref ACC0041,settled
TXN-7EFBD650258A,ACC0084,32549.32,USD,2024-10-25T15:15:07+00:00,Deposit ref ACC0084,settled
TXN-9765AB35B7D7,ACC0026,37990.37,USD,2024-10-12T17:14:40+00:00,ACH credit ACC0026,settled
TXN-AA63E9815BB4,ACC0007,14752.89,USD,2024-05-28T03:25:22+00:00,Settlement ACC0007,settled
TXN-17B708C6B23E,ACC0055,28237.87,USD,2024-08-25T15:08:28+00:00,ACH credit ACC0055,settled
TXN-8A2977B69962,ACC0085,42856.43,USD,2024-12-17T13:06:04+00:00,Payment from ACC0085,settled
TXN-158769452305,ACC0094,21609.51,USD,2024-05-29T09:20:15+00:00,Wire transfer ACC0094,settled
TXN-463BD9C810AA,ACC0085,5188.29,USD,2024-12-07T00:44:11+00:00,Wire transfer ACC0085,settled
TXN-3C1CA18387AE,ACC0086,24111.7,USD,2024-05-10T03:24:25+00:00,Payment from ACC0086,settled
TXN-340133A4EB74,ACC0009,9655.07,USD,2024-10-22T15:45:56+00:00,Deposit ref ACC0009,settled
TXN-C9E7AB9637AD,ACC0050,1808.8,USD,2024-09-17T22:35:54+00:00,ACH credit ACC0050,settled
TXN-B725E2F7B6E6,ACC0047,43955.08,USD,2024-02-12T11:36:12+00:00,Wire transfer ACC0047,settled
TXN-3B9E4BE34010,ACC0090,35794.01,USD,2024-06-01T04:50:53+00:00,Settlement ACC0090,settled
TXN-4C010EC15537,ACC0092,3278.22,USD,2024-02-26T02:12:21+00:00,Wire transfer ACC0092,settled
TXN-1E4C7A5E88FA,ACC0069,1407.88,USD,2024-04-27T15:39:38+00:00,Settlement ACC0069,settled
TXN-D762F64B7F61,ACC0006,4987.74,USD,2024-10-31T10:22:55+00:00,Settlement ACC0006,settled
TXN-6D908E08BDA0,ACC0001,35170.67,USD,2024-11-14T17:58:30+00:00,ACH credit ACC0001,settled
TXN-982AEFEA5255,ACC0002,27617.05,USD,2024-02-06T04:46:21+00:00,Wire transfer ACC0002,settled
TXN-C3E417BE8C8B,ACC0090,11047.65,USD,2024-01-20T14:52:43+00:00,Settlement ACC0090,settled
TXN-329F83BAE9FC,ACC0095,15607.23,USD,2024-11-22T15:31:43+00:00,Settlement ACC0095,settled
TXN-56E698A9FD1B,ACC0046,19843.87,USD,2024-12-23T18:44:59+00:00,Settlement ACC0046,settled
TXN-2875697E43C4,ACC0049,42661.4,USD,2024-02-09T02:13:03+00:00,Payment from ACC0049,settled
TXN-620FD15D4B44,ACC0051,26499.13,USD,2024-05-13T04:31:42+00:00,Payment from ACC0051,settled
TXN-66C1FC3B5DB7,ACC0041,4882.8,USD,2024-07-30T07:13:32+00:00,ACH credit ACC0041,settled
TXN-BCEA7957B67B,ACC0099,27577.88,USD,2024-08-26T01:56:23+00:00,ACH credit ACC0099,settled
TXN-1DE6B4F5D964,ACC0031,44278.24,USD,2024-03-02T08:02:06+00:00,ACH credit ACC0031,settled
TXN-5FF6CC6955F2,ACC0050,4774.44,USD,2024-07-13T10:42:30+00:00,Settlement ACC0050,settled
TXN-E6B25C09B1AA,ACC0080,22643.83,USD,2024-09-29T00:52:40+00:00,Deposit ref ACC0080,settled
TXN-46A7FDE8550E,ACC0007,43277.46,USD,2024-01-04T17:19:26+00:00,Settlement ACC0007,settled
TXN-47E3357D6918,ACC0076,32887.26,USD,2024-02-26T03:46:23+00:00,Payment from ACC0076,settled
TXN-11EC827D2B80,ACC0013,23544.34,USD,2024-10-14T17:51:52+00:00,ACH credit ACC0013,settled
TXN-6F8EEF29CCDF,ACC0004,8952.14,USD,2024-08-17T06:08:20+00:00,Wire transfer ACC0004,settled
TXN-2EAD919751FE,ACC0095,15273.16,USD,2024-12-18T02:45:21+00:00,Wire transfer ACC0095,settled
TXN-AEF673BAD5AC,ACC0001,4852.56,USD,2024-10-27T11:48:48+00:00,Settlement ACC0001,settled
TXN-B39ACA2E8487,ACC0014,12068.88,USD,2024-04-19T20:00:40+00:00,ACH credit ACC0014,settled
TXN-4B85C7E5E386,ACC0030,49374.59,USD,2024-02-18T13:18:36+00:00,ACH credit ACC0030,settled
TXN-677719593F94,ACC0020,32358.18,USD,2024-05-09T22:46:05+00:00,Wire transfer ACC0020,settled
TXN-5E4E96241215,ACC0032,46114.28,USD,2024-04-28T10:07:49+00:00,ACH credit ACC0032,settled
TXN-ADB0E79F2E08,ACC0029,44321.58,USD,2024-08-22T10:17:42+00:00,Wire transfer ACC0029,settled
TXN-72A62F26F7B0,ACC0049,36685.55,USD,2024-12-08T21:31:34+00:00,Payment from ACC0049,settled
TXN-BD25892F5262,ACC0053,3307.31,USD,2024-09-05T14:53:12+00:00,Payment from ACC0053,settled
TXN-0CC93CD401AD,ACC0033,30303.13,USD,2024-04-08T01:48:11+00:00,Payment from ACC0033,settled
TXN-E7B5CCF4C50E,ACC0019,43444.08,USD,2024-03-28T16:17:12+00:00,ACH credit ACC0019,settled
TXN-3126A35A8F87,ACC0019,70.51,USD,2024-03-28T02:44:46+00:00,Payment from ACC0019,settled
TXN-2D52E1BF6B86,ACC0078,49200.17,USD,2024-01-14T08:05:31+00:00,ACH credit ACC0078,settled
TXN-568716B60FBF,ACC0046,21049.32,USD,2024-10-10T04:55:51+00:00,Deposit ref ACC0046,settled
TXN-60CE90D3B7DC,ACC0006,29058.04,USD,2024-09-25T06:16:11+00:00,Settlement ACC0006,settled
TXN-D6C723427913,ACC0009,38457.97,USD,2024-04-12T08:25:32+00:00,Payment from ACC0009,settled
TXN-F7C529548551,ACC0065,45390.04,USD,2024-08-29T14:33:47+00:00,Settlement ACC0065,settled
TXN-10867E7F95EA,ACC0041,9528.03,USD,2024-08-04T18:31:26+00:00,Payment from ACC0041,settled
TXN-E4EE2646B965,ACC0079,19446.54,USD,2024-07-12T06:06:15+00:00,ACH credit ACC0079,settled
TXN-582B5FF3FF2D,ACC0078,11525.19,USD,2024-11-01T08:53:08+00:00,Settlement ACC0078,settled
TXN-C78060A65CE8,ACC0022,12360.92,USD,2024-10-19T14:19:30+00:00,Settlement ACC0022,settled
TXN-9F07BD8822A7,ACC0094,20988.46,USD,2024-03-05T14:23:11+00:00,Settlement ACC0094,settled
TXN-3E92B98FD14C,ACC0054,12132.45,USD,2024-11-17T11:51:30+00:00,Wire transfer ACC0054,settled
TXN-32F0CC273A70,ACC0032,31541.41,USD,2024-11-07T12:44:54+00:00,Deposit ref ACC0032,settled
TXN-0C588035C7B9,ACC0082,40928.04,USD,2024-04-29T19:31:39+00:00,Settlement ACC0082,settled
TXN-0097BCC64B3E,ACC0067,6115.85,USD,2024-07-05T21:23:05+00:00,ACH credit ACC0067,settled
TXN-F36F70140B2C,ACC0019,26093.75,USD,2024-01-11T01:46:58+00:00,Wire transfer ACC0019,settled
TXN-1C6CB60E5754,ACC0016,19796.46,USD,2024-04-04T09:45:24+00:00,Payment from ACC0016,settled
TXN-6A233D4498FA,ACC0042,49070.98,USD,2024-09-27T10:07:46+00:00,Settlement ACC0042,settled
TXN-E237A2445402,ACC0092,24999.38,USD,2024-02-04T04:25:01+00:00,ACH credit ACC0092,settled
TXN-B6292A5AC1B7,ACC0098,7802.36,USD,2024-11-04T04:30:08+00:00,Settlement ACC0098,settled
TXN-836CE4DD8FEE,ACC0080,3528.43,USD,2024-08-14T07:40:10+00:00,Settlement ACC0080,settled
TXN-C80304B69F3E,ACC0073,28184.69,USD,2024-08-06T16:33:18+00:00,Wire transfer ACC0073,settled
TXN-38B8B507F11A,ACC0053,25316.84,USD,2024-08-04T22:48:56+00:00,Payment from ACC0053,settled
TXN-3231C6DA69FB,ACC0021,30291.39,USD,2024-02-09T04:29:27+00:00,Settlement ACC0021,settled
TXN-33DE3C4774CB,ACC0096,38629.66,USD,2024-07-11T08:39:17+00:00,Deposit ref ACC0096,settled
TXN-D91B1183AE61,ACC0094,44321.87,USD,2024-10-26T14:15:05+00:00,Payment from ACC0094,settled
TXN-589A68A33B9B,ACC0067,8377.59,USD,2024-02-08T17:28:20+00:00,Settlement ACC0067,settled
TXN-8D1E5EFA7512,ACC0043,1434.56,USD,2024-07-01T17:23:58+00:00,Payment from ACC0043,settled
TXN-3788AD91E10C,ACC0028,30689.73,USD,2024-02-06T21:01:59+00:00,Payment from ACC0028,settled
TXN-E391ED529926,ACC0036,11394.69,USD,2024-07-07T22:49:57+00:00,Deposit ref ACC0036,settled
TXN-A37127B0B11F,ACC0038,48007.11,USD,2024-02-25T22:52:52+00:00,ACH credit ACC0038,settled
TXN-C7E428BCBD5F,ACC0029,1006.2,USD,2024-07-04T15:10:49+00:00,Payment from ACC0029,settled
TXN-F55090496314,ACC0072,34811.6,USD,2024-02-23T07:28:36+00:00,Payment from ACC0072,settled
TXN-18E63E62C779,ACC0056,44636.91,USD,2024-05-14T03:14:00+00:00,Settlement ACC0056,settled
TXN-DA03F2BC7214,ACC0080,23010.24,USD,2024-09-24T19:37:53+00:00,ACH credit ACC0080,settled
TXN-3EE4EDADC746,ACC0072,29841.05,USD,2024-11-04T17:57:59+00:00,Wire transfer ACC0072,settled
TXN-D1CAF57DB5A1,ACC0025,47303.16,USD,2024-11-11T21:33:11+00:00,ACH credit ACC0025,settled
TXN-8EECD564238E,ACC0061,3165.62,USD,2024-06-22T15:04:15+00:00,ACH credit ACC0061,settled
TXN-B9403829EF7D,ACC0044,8497.26,USD,2024-07-28T02:24:30+00:00,ACH credit ACC0044,settled
TXN-2788FFA2AFF1,ACC0087,36521.3,USD,2024-06-13T21:29:18+00:00,Deposit ref ACC0087,settled
TXN-09C777908742,ACC0081,15813.78,USD,2024-06-19T18:53:11+00:00,Payment from ACC0081,settled
TXN-4FF274C1AD2F,ACC0059,49455.08,USD,2024-07-29T23:55:39+00:00,Deposit ref ACC0059,settled
TXN-2AD2DDAF0597,ACC0049,17274.15,USD,2024-05-12T14:54:34+00:00,Payment from ACC0049,settled
TXN-F268B052CC77,ACC0006,33432.59,USD,2024-07-20T03:02:24+00:00,ACH credit ACC0006,settled
TXN-ED6FBCC44D01,ACC0063,23579.75,USD,2024-11-29T21:53:01+00:00,Settlement ACC0063,settled
TXN-31BD8E1B6843,ACC0055,38154.97,USD,2024-02-25T09:05:20+00:00,Deposit ref ACC0055,settled
TXN-0FE8FF81CC59,ACC0077,44118.15,USD,2024-09-11T02:08:43+00:00,Settlement ACC0077,settled
TXN-E214FE1C547D,ACC0054,20707.92,USD,2024-05-09T15:10:09+00:00,ACH credit ACC0054,settled
TXN-DAEB9849EB77,ACC0061,8737.32,USD,2024-02-13T17:23:05+00:00,Payment from ACC0061,settled
TXN-2A97853E3F84,ACC0075,5892.25,USD,2024-07-19T16:19:53+00:00,Settlement ACC0075,settled
TXN-BFA4BF721399,ACC0037,47766.13,USD,2024-01-31T16:36:27+00:00,ACH credit ACC0037,settled
TXN-9578DA966891,ACC0025,17162.85,USD,2024-12-22T13:01:10+00:00,Payment from ACC0025,settled
TXN-3D9C2B39DB95,ACC0002,43084.14,USD,2024-10-10T15:31:44+00:00,ACH credit ACC0002,settled
TXN-D8793BFE1930,ACC0096,821.95,USD,2024-11-02T05:32:21+00:00,Payment from ACC0096,settled
TXN-5393239ABBA8,ACC0084,38211.96,USD,2024-02-14T08:46:52+00:00,Payment from ACC0084,settled
TXN-1D2B8A4B86CB,ACC0052,6547.0,USD,2024-05-23T21:41:05+00:00,Deposit ref ACC0052,settled
TXN-F72A577B713F,ACC0077,32773.94,USD,2024-10-25T21:56:58+00:00,ACH credit ACC0077,settled
TXN-C39C3162B67E,ACC0045,22941.09,USD,2024-03-05T05:05:59+00:00,Settlement ACC0045,settled
TXN-96C9CF75C159,ACC0018,9732.73,USD,2024-08-09T02:12:46+00:00,Wire transfer ACC0018,settled
TXN-F382F085B39C,ACC0070,1847.89,USD,2024-05-19T15:03:27+00:00,Deposit ref ACC0070,settled
TXN-364D229D525C,ACC0005,9662.71,USD,2024-10-06T12:27:14+00:00,Deposit ref ACC0005,settled
TXN-8C3240ADD983,ACC0054,44688.29,USD,2024-06-30T18:06:53+00:00,ACH credit ACC0054,settled
TXN-8DFF9DF8627F,ACC0016,4084.48,USD,2024-06-12T12:12:53+00:00,Deposit ref ACC0016,settled
TXN-479785F95D9D,ACC0006,7693.63,USD,2024-05-05T07:07:47+00:00,Deposit ref ACC0006,settled
TXN-0BCB973063C3,ACC0080,40220.72,USD,2024-11-04T02:11:00+00:00,Payment from ACC0080,settled
TXN-914686371D94,ACC0036,24545.36,USD,2024-10-23T19:26:28+00:00,Deposit ref ACC0036,settled
TXN-2F27AFF9B7A2,ACC0024,31379.69,USD,2024-07-24T04:22:19+00:00,Payment from ACC0024,settled
TXN-B3717F4A2DE7,ACC0005,14045.01,USD,2024-12-17T06:37:18+00:00,Deposit ref ACC0005,settled
TXN-AD6C434F823D,ACC0046,865.9,USD,2024-09-15T02:20:12+00:00,ACH credit ACC0046,settled
TXN-94E456734C52,ACC0057,39886.3,USD,2024-11-18T20:06:28+00:00,Payment from ACC0057,settled
TXN-5957A7B5C81E,ACC0006,14828.73,USD,2024-09-10T00:40:58+00:00,Wire transfer ACC0006,settled
TXN-E102F2139670,ACC0068,48296.16,USD,2024-05-01T17:08:16+00:00,Deposit ref ACC0068,settled
TXN-04A3D39B8943,ACC0008,31293.36,USD,2024-12-07T05:51:56+00:00,Settlement ACC0008,settled
TXN-31AC20062FE9,ACC0089,3822.65,USD,2024-08-07T11:39:47+00:00,Wire transfer ACC0089,settled
TXN-7B22C5D82FD4,ACC0099,19164.52,USD,2024-09-13T13:51:55+00:00,Settlement ACC0099,settled
TXN-699417466DE7,ACC0055,41530.15,USD,2024-07-31T18:32:12+00:00,Settlement ACC0055,settled
TXN-2ECA1EE0062A,ACC0029,45575.2,USD,2024-09-30T15:37:08+00:00,ACH credit ACC0029,settled
TXN-AACB18405F40,ACC0051,38413.15,USD,2024-03-18T11:12:16+00:00,Settlement ACC0051,settled
TXN-14B2850E31CA,ACC0031,16551.43,USD,2024-04-18T00:36:44+00:00,Payment from ACC0031,settled
TXN-F1903712B1AA,ACC0074,37883.18,USD,2024-08-09T11:03:46+00:00,Deposit ref ACC0074,settled
TXN-2D52B60E4AA6,ACC0071,17910.7,USD,2024-10-31T11:42:09+00:00,ACH credit ACC0071,settled
TXN-E9A3ABD16BA0,ACC0051,46829.36,USD,2024-09-19T00:01:47+00:00,Deposit ref ACC0051,settled
TXN-33BC609C6739,ACC0053,3049.56,USD,2024-10-26T17:41:05+00:00,ACH credit ACC0053,settled
TXN-97D64F30917C,ACC0083,6508.11,USD,2024-05-11T03:47:14+00:00,USD normalised FX booking ACC0083,settled
TXN-D66B5528505E,ACC0018,21508.91,USD,2024-12-19T00:30:48+00:00,Wire transfer ACC0018,settled
TXN-53DE88342712,ACC0098,44568.23,USD,2024-05-12T12:44:28+00:00,Settlement ACC0098,settled
TXN-EEF876EC3DAC,ACC0034,12074.58,USD,2024-10-27T15:40:24+00:00,ACH credit ACC0034,settled
TXN-07F55F14FE1A,ACC0046,39501.33,USD,2024-04-02T09:40:59+00:00,Deposit ref ACC0046,settled
TXN-FD3564B72EC6,ACC0055,25768.88,USD,2024-02-03T16:27:16+00:00,Settlement ACC0055,settled
TXN-D8ABDF9425B5,ACC0084,46652.17,USD,2024-12-22T04:06:16+00:00,Wire transfer ACC0084,settled
TXN-78B490E22322,ACC0054,26243.65,USD,2024-09-17T01:32:17+00:00,ACH credit ACC0054,settled
TXN-674F915639C1,ACC0074,37268.3,USD,2024-07-31T21:09:02+00:00,Settlement ACC0074,settled
TXN-FCC8E5344581,ACC0076,28223.96,USD,2024-01-11T12:36:33+00:00,Payment from ACC0076,settled
TXN-578C1ABCB3C5,ACC0035,34936.25,USD,2024-12-25T04:18:18+00:00,Wire transfer ACC0035,settled
TXN-8D4907216739,ACC0081,37215.25,USD,2024-04-19T06:59:52+00:00,ACH credit ACC0081,settled
TXN-864C2A7C0405,ACC0019,828.74,USD,2024-03-29T04:27:34+00:00,Settlement ACC0019,settled
TXN-4BB5C20CEFC4,ACC0089,3910.06,USD,2024-07-11T02:03:35+00:00,Payment from ACC0089,settled
TXN-47E9A5403E9D,ACC0015,24744.49,USD,2024-12-30T15:46:59+00:00,ACH credit ACC0015,settled
TXN-864159B512E1,ACC0014,36132.88,USD,2024-09-24T05:42:01+00:00,Settlement ACC0014,settled
TXN-2D9FB7018834,ACC0008,17782.33,USD,2024-02-29T18:37:25+00:00,Deposit ref ACC0008,settled
TXN-41DC69A28115,ACC0084,16528.17,USD,2024-03-11T13:19:21+00:00,Deposit ref ACC0084,settled
TXN-F9134C05C211,ACC0087,47887.81,USD,2024-03-11T05:37:49+00:00,ACH credit ACC0087,settled
TXN-D59582352B6C,ACC0083,49376.23,USD,2024-01-28T15:57:08+00:00,Settlement ACC0083,settled
TXN-B7ADBE2B424B,ACC0038,43449.86,USD,2024-04-04T20:09:46+00:00,Deposit ref ACC0038,settled
TXN-A26562364F44,ACC0017,31718.31,USD,2024-09-05T03:07:56+00:00,Deposit ref ACC0017,settled
TXN-1128B5C795A1,ACC0025,7091.95,USD,2024-11-28T11:17:31+00:00,Wire transfer ACC0025,settled
TXN-334A734CD7E6,ACC0057,43265.87,USD,2024-02-15T14:07:01+00:00,Wire transfer ACC0057,settled
TXN-036626009135,ACC0089,18532.79,USD,2024-06-21T04:37:47+00:00,Settlement ACC0089,settled
TXN-2A15B9048086,ACC0035,4261.12,USD,2024-08-09T09:55:45+00:00,Deposit ref ACC0035,settled
TXN-33D836CFBBC4,ACC0038,26944.22,USD,2024-10-20T12:19:13+00:00,Settlement ACC0038,settled
TXN-912B69DD20FF,ACC0099,46812.53,USD,2024-12-11T06:27:57+00:00,Payment from ACC0099,settled
TXN-D4EF539D2C13,ACC0084,2488.49,USD,2024-02-14T10:43:09+00:00,Payment from ACC0084,settled
TXN-7055FF5AFC6B,ACC0026,7542.66,USD,2024-05-02T21:54:25+00:00,Settlement ACC0026,settled
TXN-601C9CCF40B9,ACC0042,43481.39,USD,2024-09-27T21:09:23+00:00,Wire transfer ACC0042,settled
TXN-BFE9D48D25F0,ACC0012,30847.55,USD,2024-04-17T02:16:04+00:00,Settlement ACC0012,settled
TXN-C42B648B6694,ACC0032,29293.35,USD,2024-03-26T23:29:13+00:00,Deposit ref ACC0032,settled
TXN-9D6F92BC0046,ACC0078,44488.77,USD,2024-03-02T00:18:48+00:00,Payment from ACC0078,settled
TXN-44B0705A02C1,ACC0078,40256.23,USD,2024-04-28T15:05:26+00:00,ACH credit ACC0078,settled
TXN-7C18E041DFAA,ACC0035,24635.33,USD,2024-03-09T13:23:46+00:00,ACH credit ACC0035,settled
TXN-83847E325BFE,ACC0038,10087.53,USD,2024-11-03T05:40:20+00:00,Wire transfer ACC0038,settled
TXN-E89B3C455C80,ACC0092,1978.41,USD,2024-07-01T10:33:59+00:00,Payment from ACC0092,settled
TXN-3A392A69074E,ACC0058,23923.49,USD,2024-10-12T12:18:02+00:00,Wire transfer ACC0058,settled
TXN-3BC982F76F48,ACC0049,6242.83,USD,2024-01-25T22:58:09+00:00,ACH credit ACC0049,settled
TXN-66F9687BA231,ACC0090,3197.36,USD,2024-01-24T09:37:23+00:00,Payment from ACC0090,settled
TXN-89391BEBCC3E,ACC0083,21436.35,USD,2024-12-02T15:38:24+00:00,Settlement ACC0083,settled
TXN-7602034EFEDD,ACC0001,15023.69,USD,2024-03-27T04:08:02+00:00,Wire transfer ACC0001,settled
TXN-8F4A3690E597,ACC0049,18803.45,USD,2024-05-25T02:25:21+00:00,Payment from ACC0049,settled
TXN-DB654ABDE718,ACC0058,24769.3,USD,2024-02-02T06:28:08+00:00,Deposit ref ACC0058,settled
TXN-214D38CEA561,ACC0075,43046.15,USD,2024-11-25T22:44:54+00:00,Settlement ACC0075,settled
TXN-705BAE99D9DC,ACC0035,20699.34,USD,2024-07-12T00:52:59+00:00,Wire transfer ACC0035,settled
TXN-E99FBD621B46,ACC0043,33503.96,USD,2024-06-08T13:00:50+00:00,ACH credit ACC0043,settled
TXN-026053D88A3B,ACC0006,7855.71,USD,2024-04-27T01:52:15+00:00,Payment from ACC0006,settled
TXN-85B418DA4547,ACC0088,33450.78,USD,2024-03-26T15:50:28+00:00,Payment from ACC0088,settled
TXN-282C882EA9B2,ACC0092,17150.59,USD,2024-09-23T23:56:15+00:00,ACH credit ACC0092,settled
TXN-F0222662FC1B,ACC0067,34687.38,USD,2024-02-20T00:22:36+00:00,Settlement ACC0067,settled
TXN-C6BB3E2201E2,ACC0042,6936.87,USD,2024-02-02T09:44:34+00:00,Wire transfer ACC0042,settled
TXN-6EC595E7B0A6,ACC0052,3455.63,USD,2024-06-29T14:59:30+00:00,ACH credit ACC0052,settled
TXN-764285A51B39,ACC0035,37592.42,USD,2024-01-03T19:21:26+00:00,Deposit ref ACC0035,settled
TXN-50EA01FA9174,ACC0090,452.98,USD,2024-12-26T15:26:01+00:00,Deposit ref ACC0090,settled
TXN-77E8E48D1A0C,ACC0013,16008.87,USD,2024-06-09T07:47:14+00:00,ACH credit ACC0013,settled
TXN-B1DAC4EB9E20,ACC0090,21504.37,USD,2024-10-02T02:50:55+00:00,Deposit ref ACC0090,settled
TXN-31A294A8825B,ACC0053,2315.57,USD,2024-05-25T08:45:11+00:00,Deposit ref ACC0053,settled
TXN-C018E448C70B,ACC0099,14629.55,USD,2024-11-12T05:09:00+00:00,Settlement ACC0099,settled
TXN-D3A75AE59D85,ACC0066,42204.83,USD,2024-06-14T17:02:04+00:00,ACH credit ACC0066,settled
TXN-3B827CC4D006,ACC0002,48108.69,USD,2024-06-13T15:48:49+00:00,Deposit ref ACC0002,settled
TXN-0186BE2EF174,ACC0054,34402.2,USD,2024-08-26T05:05:57+00:00,Settlement ACC0054,settled
TXN-530E2F0377E8,ACC0071,29734.9,USD,2024-11-25T23:07:32+00:00,Settlement ACC0071,settled
TXN-4E95C42CBDF9,ACC0086,8402.47,USD,2024-03-05T20:59:35+00:00,Payment from ACC0086,settled
TXN-F73EF0A6D705,ACC0035,41333.29,USD,2024-01-28T17:35:16+00:00,Payment from ACC0035,settled
TXN-5F0881880897,ACC0014,21750.32,USD,2024-10-04T23:24:53+00:00,Payment from ACC0014,settled
TXN-B9E38D4B0D64,ACC0014,41205.21,USD,2024-08-03T13:06:22+00:00,Wire transfer ACC0014,settled
TXN-3F267AFFC2CD,ACC0013,11363.98,USD,2024-06-26T15:35:19+00:00,Payment from ACC0013,settled
TXN-2F0A878949BE,ACC0097,22457.5,USD,2024-03-05T22:05:19+00:00,Wire transfer ACC0097,settled
TXN-DF6D897C094A,ACC0074,39367.51,USD,2024-03-09T21:40:02+00:00,Settlement ACC0074,settled
TXN-79795751AE5F,ACC0032,16398.83,USD,2024-07-31T06:32:34+00:00,ACH credit ACC0032,settled
TXN-A545E80E9BE0,ACC0032,16440.94,USD,2024-11-06T07:16:30+00:00,ACH credit ACC0032,settled
TXN-998FB1255265,ACC0059,19385.53,USD,2024-12-01T20:36:55+00:00,Deposit ref ACC0059,settled
TXN-5A67AD269BBF,ACC0053,2553.78,USD,2024-03-25T08:14:49+00:00,ACH credit ACC0053,settled
TXN-B3674523E7A2,ACC0025,3482.01,USD,2024-01-28T23:32:32+00:00,Settlement ACC0025,settled
TXN-B62E311C1725,ACC0086,47347.94,USD,2024-05-12T23:05:30+00:00,Wire transfer ACC0086,settled
TXN-8A790B14A725,ACC0028,22740.42,USD,2024-05-11T01:43:59+00:00,Settlement ACC0028,settled
TXN-A4301C68BBD3,ACC0087,40004.51,USD,2024-12-27T03:30:19+00:00,Wire transfer ACC0087,settled
TXN-3CA611BD10EC,ACC0081,8733.02,USD,2024-12-04T08:32:15+00:00,Deposit ref ACC0081,settled
TXN-6A1F74CBF1A2,ACC0029,31985.94,USD,2024-02-10T10:22:39+00:00,Settlement ACC0029,settled
TXN-80D6E70F7570,ACC0042,28522.59,USD,2024-11-18T00:07:29+00:00,Settlement ACC0042,settled
TXN-ACA648519A45,ACC0049,27035.63,EUR,2024-03-07T09:16:43+00:00,FX transfer EUR ACC0049,settled
TXN-412ED1201601,ACC0100,23189.05,USD,2024-11-13T18:07:53+00:00,Settlement ACC0100,settled
TXN-1DB92E6B7537,ACC0076,2972.67,USD,2024-02-16T04:26:07+00:00,ACH credit ACC0076,settled
TXN-E5F54D74B361,ACC0011,6349.8,USD,2024-01-30T20:24:29+00:00,ACH credit ACC0011,settled
TXN-B42E3251AFA4,ACC0021,16139.81,USD,2024-10-02T11:27:16+00:00,Wire transfer ACC0021,settled
TXN-1F73BC5D7BED,ACC0036,6267.26,USD,2024-04-27T14:31:47+00:00,Deposit ref ACC0036,settled
